rid,sentences__sentence__text,sentences__sentence__Opinions__Opinion__category,sentences__sentence__Opinions__Opinion__polarity
,I especially like the backlit keyboard.,KEYBOARD#DESIGN_FEATURES,positive
,It makes doing schoolwork at night so much easier.,LAPTOP#USABILITY,positive
,"It is also very lightweight, making transporting this computer very easy.",LAPTOP#DESIGN_FEATURES,positive
,,LAPTOP#PORTABILITY,positive
,The graphics on this computer are also stellar - very clear and vivid.,GRAPHICS#QUALITY,positive
,"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",,
,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",SOFTWARE#GENERAL,positive
,,SOFTWARE#MISCELLANEOUS,positive
,The program came with the computer and works beautifully.,SOFTWARE#OPERATION_PERFORMANCE,positive
,I definitely will buy a Mac again if and when this computer ever fails.,LAPTOP#GENERAL,positive
,,COMPANY#GENERAL,positive
102,My hp G60-244dx died after only 16 months.,LAPTOP#QUALITY,negative
,It started out getting hot after only a few months.,LAPTOP#QUALITY,negative
,I should have sent it back to them then.,,
,At 16 months it started shutting off after only 5 or 10 minutes.,LAPTOP#OPERATION_PERFORMANCE,negative
,I use a cooling pad but it doesn't help.,LAPTOP#MISCELLANEOUS,negative
,I took it to the shop and they said It would cost too much to repair it.,SUPPORT#PRICE,negative
,I had a toshiba for 10 years.,,
,I'll stick to Tashiba.,,
11,I will have to say that I love my MacBook Pro!,LAPTOP#GENERAL,positive
,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,LAPTOP#OPERATION_PERFORMANCE,positive
,I have used different laptops in the past and I have to rate this one way above the rest.,,
,This is now my 3rd MacBook Pro and I really honestly love it!,LAPTOP#GENERAL,positive
,"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",,
,The MacBook Pro is very sturdy and versatile.,LAPTOP#QUALITY,positive
,,LAPTOP#USABILITY,positive
,I love it!,LAPTOP#GENERAL,positive
,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",LAPTOP#DESIGN_FEATURES,positive
,We are addicted to the Mac.,LAPTOP#GENERAL,positive
,This is a great laptop and I would recommend it to anyone.,LAPTOP#GENERAL,positive
,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,OS#USABILITY,positive
,Great laptop that offers many great features!,LAPTOP#DESIGN_FEATURES,positive
,,LAPTOP#GENERAL,positive
,Lightweight and the screen is beautiful!,DISPLAY#GENERAL,positive
,,LAPTOP#DESIGN_FEATURES,positive
13,I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,,
,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,LAPTOP#USABILITY,positive
,,LAPTOP#GENERAL,positive
,"Before i bought my new i5, I did my research for about 2 weeks and determined to move for HP to Apple for reliability, dependable, and long lasting operations.",,
,"Buy it, love it, and I promise you won't regret it.",LAPTOP#GENERAL,positive
148,This computer is good for 10 days then it sucks for the rest of your life.,LAPTOP#QUALITY,negative
,"Don't waste their money, save it and but a mac.",,
,You will regret it if you buy any dell.,COMPANY#GENERAL,negative
,Dell sucks,COMPANY#GENERAL,negative
154,The only pro to this computer is it was under $600!,LAPTOP#GENERAL,negative
,,LAPTOP#PRICE,positive
,Everything is falling apart internally and externally.,LAPTOP#QUALITY,negative
,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",,
,With in weeks of purchasing my computer is began to slow down.,LAPTOP#QUALITY,negative
,,LAPTOP#OPERATION_PERFORMANCE,negative
,"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",LAPTOP#USABILITY,negative
,Nightly my computer defrags itself and runs a virus scan.,LAPTOP#OPERATION_PERFORMANCE,negative
,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",LAPTOP#OPERATION_PERFORMANCE,negative
,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",SOFTWARE#OPERATION_PERFORMANCE,negative
,"I have Vista, so I am unable to install and uninstall  some programs.",OS#GENERAL,negative
,,LAPTOP#USABILITY,negative
,I can't even install one of the 3 printers I have in my house so I am unable to print.,LAPTOP#USABILITY,negative
,,LAPTOP#CONNECTIVITY,negative
,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",KEYBOARD#QUALITY,negative
,,MOUSE#QUALITY,negative
,,DISPLAY#QUALITY,negative
,In short I would never buy a Compaq again.,COMPANY#GENERAL,negative
,"My last computer, a Toshiba, cost only $400, and worked like a charm for many years.",,
183,I bought this laptop on Saturday and am completely in love with it!,LAPTOP#GENERAL,positive
,It was super easy to set up and Is really easy to get used to.,LAPTOP#USABILITY,positive
,The online tutorial videos make it super easy to learn if you have always used a PC.,LAPTOP#USABILITY,positive
,I now travel with this laptop and my work PC.,,
,I love the Mac so much better than my work PC!,,
,I will never go back to Windows!,,
195,"Never any doubt I would get a MacBook, just wasn't sure which one.",,
,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",,
,The performance is awesome.,LAPTOP#OPERATION_PERFORMANCE,positive
,I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.,LAPTOP#GENERAL,positive
,,LAPTOP#PRICE,positive
22,"With all the goodies inside this machine, it is a value.",LAPTOP#DESIGN_FEATURES,positive
,,LAPTOP#GENERAL,positive
,It is very well built.,LAPTOP#QUALITY,positive
,The keyboard is top notch.,KEYBOARD#QUALITY,positive
,The touch pad is among the best.,MOUSE#GENERAL,positive
,"The screen is huge and coloful, but no LED backlighting.",DISPLAY#DESIGN_FEATURES,negative
,,DISPLAY#DESIGN_FEATURES,positive
,"The video card is great for media, and above average for gaming, but not a gamers first choice.",GRAPHICS#MISCELLANEOUS,positive
,,GRAPHICS#MISCELLANEOUS,negative
,The problem I had with this unit was unresolvable.,LAPTOP#GENERAL,negative
,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",FANS_COOLING#QUALITY,negative
,,FANS_COOLING#OPERATION_PERFORMANCE,negative
,"I realize that not every unit has this issue, but the ones that do cannot be repaired.",,
,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",GRAPHICS#GENERAL,neutral
,,LAPTOP#GENERAL,negative
,"Instead of taking another chance on Toshiba, I went with an Asus G73JH-x3.",,
,"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.",,
,"For the same price, you get a lot more in the Asus....1920x1080 res./ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...",,
,"Sorry Toshiba, but 1st impressions do count for something.",COMPANY#GENERAL,negative
164,I got the black MacBook two years ago and have never regretted it.,LAPTOP#GENERAL,positive
,It was a hard decision for me since the MacBook Pro looked so appealing.,,
,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",,
,So this was great for me.,LAPTOP#GENERAL,positive
,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,LAPTOP#OPERATION_PERFORMANCE,positive
,,MEMORY#DESIGN_FEATURES,positive
,Plus it is small and reasonably light so I can take it with me to and from work.,LAPTOP#DESIGN_FEATURES,positive
,,LAPTOP#PORTABILITY,positive
,I also travel with it and it never gives me any problems.,LAPTOP#PORTABILITY,positive
,,LAPTOP#GENERAL,positive
,It was also cheaper than the Pro which made it even more appealing to me.,,
,"Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros.",,
,But I am glad to have gotten mine right before they stopped making it.,LAPTOP#GENERAL,positive
,"I look forward to years of use, it has held up well over the years and it fits my needs very well.",LAPTOP#QUALITY,positive
,,LAPTOP#GENERAL,positive
367,I bought this laptop about a month ago to replace my compaq laptop.,,
,I paid about the same for my Toshiba as I did for the compaq a few years back.,,
,The difference is the Toshiba had a lot more memory and hard drive space.,MEMORY#DESIGN_FEATURES,positive
,,HARD_DISC#DESIGN_FEATURES,positive
,It's super fast and a great value for the price!,LAPTOP#GENERAL,positive
,,LAPTOP#OPERATION_PERFORMANCE,positive
,,LAPTOP#PRICE,neutral
,I would definitely recommend checking out this laptop if you are in the market for one.,LAPTOP#GENERAL,positive
105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",,
,Bought this gateway M-50 or 150 early 2007.,,
,"A MONTH LATER, we reinstall the OS (Vista).",OS#QUALITY,negative
,"A coupla months later, they change my hard drive.",HARD_DISC#QUALITY,negative
,"A month or so ago, the freaking motherboard just died.",MOTHERBOARD#QUALITY,negative
,Went silently.,MOTHERBOARD#QUALITY,negative
,"One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",LAPTOP#OPERATION_PERFORMANCE,negative
,THE MOTHERBOARD IS DEAD !,MOTHERBOARD#QUALITY,negative
,"And I'm still paying the bloody financing, for a product which didn't last me at least three years !",LAPTOP#QUALITY,negative
128,"I initially purchased my Macbook Pro 13"" in April, and I loved it.",LAPTOP#GENERAL,positive
,I had never owned a Mac before;,,
,I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.,,
,I was so happy with my new Mac.,LAPTOP#GENERAL,negative
,for 2 months.,,
,Then the hard drive failed;,HARD_DISC#QUALITY,negative
,"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!",LAPTOP#MISCELLANEOUS,negative
,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",LAPTOP#OPERATION_PERFORMANCE,negative
,I can't even turn it off.,LAPTOP#OPERATION_PERFORMANCE,negative
,It's catatonic.,LAPTOP#OPERATION_PERFORMANCE,negative
,"Even if Apple replaces whatever needs replacing I wonder if, since I seem to be doubling the amount of time I get out of it each time it's ""like new,"" I might have 8 months next time.",LAPTOP#QUALITY,negative
,"Oh, boy!",,
,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",LAPTOP#QUALITY,negative
,,LAPTOP#GENERAL,negative
,I'm going back to PC.,,
,At least those computers didn't just die on me like this one.,,
171,"Great battery, speed, display.",BATTERY#GENERAL,positive
,,LAPTOP#OPERATION_PERFORMANCE,positive
,,DISPLAY#GENERAL,positive
